id,contig,og,description,start_coord,end_coord,win_var,prob_win_var,io,prob_io
8408,22,OG0000482,Modulator_of_FtsH_protease_HflK,602837,604057,0.0,0.0,0.0,0.0
8409,22,OG0000015,tRNA_dimethylallyltransferase,604215,605171,0.0,0.0,0.0,0.0
8410,22,OG0000407,DNA_mismatch_repair_protein_MutL,605168,606934,0.0,0.0,0.0,0.0
8411,22,OG0000483,Mannitol-1-phosphate_5-dehydrogenase,607034,608194,0.0,0.0,0.0,0.0
8412,22,OG0000408,PTS_system_mannitol-specific_EIICBA_component,608239,610146,0.0,0.0,0.0,0.0
8413,22,OG0000367,Glucose-6-phosphate_isomerase,610315,611964,0.0,0.0,0.0,0.0
8414,22,OG0000305,Oligoribonuclease,612256,612804,0.0,0.0,0.0,0.0
8415,22,OG0000484,N-acetylmuramoyl-L-alanine_amidase_AmiB,613446,613994,0.0,0.0,0.0,0.0
8416,22,OG0000306,50S_ribosomal_protein_L31,614092,614310,0.0,0.0,0.0,0.0
8417,22,OG0000572,Cell_division_protein_FtsN,614429,614677,0.0,0.0,0.0,0.0
8418,22,OG0000307,ATP-dependent_protease_subunit_HslV,614889,615419,0.0,0.0,0.0,0.0
8419,22,OG0000308,ATP-dependent_protease_ATPase_subunit_HslU,615431,616762,0.0,0.0,0.0,0.0
8420,22,OG0000547,Small_heat_shock_protein_IbpA,616968,617456,0.0,0.0,0.0,0.0
8421,22,OG0000309,Ferredoxin--NADP_reductase,617566,618327,0.0,0.0,0.0,0.0
8422,22,OG0000514,Elongation_factor_P--_R_-beta-lysine_ligase,618344,619321,0.0,0.0,0.0,0.0
8423,22,OG0000515,Phosphopantetheine_adenylyltransferase,619439,619939,0.0,0.0,0.0,0.0
8424,22,OG0000310,hypothetical_protein,620010,620927,0.0,0.0,0.0,0.0
8425,22,OG0000573,hypothetical_protein,621077,621457,0.0,0.0,0.0,0.0
8426,22,OG0000516,Ribosomal_RNA_small_subunit_methyltransferase_J,621690,622430,0.0,0.0,0.0,0.0
8427,22,OG0000485,Low-affinity_inorganic_phosphate_transporter_1,622518,623990,0.0,0.0,0.0,0.0
8428,22,OG0000486,Inner_membrane_transport_protein_YnfM,624129,625343,0.0,0.0,0.0,0.0
8429,22,OG0000311,Diaminopimelate_epimerase,625376,626230,0.0,0.0,0.0,0.0
8430,22,OG0000368,Protein_CyaY,626400,626744,0.0,0.0,0.0,0.0
8431,22,OG0000548,Porphobilinogen_deaminase,626842,627798,0.0,0.0,0.0,0.0
8432,22,OG0000549,Uroporphyrinogen-III_synthase,627795,628553,0.0,0.0,0.0,0.0
8433,22,OG0000312,Transcription_termination_factor_Rho,628960,630219,0.0,0.0,0.0,0.0
8434,22,OG0000342,Thioredoxin_1,630360,630686,0.0,0.0,0.0,0.0
8435,22,OG0000313,ATP-dependent_DNA_helicase_Rep,630823,632844,0.0,0.0,0.0,0.0
8436,22,OG0000314,Ketol-acid_reductoisomerase__NADP_+__,632916,634388,0.0,0.0,0.0,0.0
8437,22,OG0000315,Dihydroxy-acid_dehydratase,634438,636291,0.0,0.0,0.0,0.0
8438,22,OG0000316,Cysteine_desulfurase_IscS,636781,637995,0.0,0.0,0.0,0.0
8439,22,OG0000317,Iron-sulfur_cluster_assembly_scaffold_protein_IscU,638028,638408,0.0,0.0,0.0,0.0
8440,22,OG0000318,Co-chaperone_protein_HscB,638503,639027,0.0,0.0,0.0,0.0
8441,22,OG0000343,Chaperone_protein_HscA,639037,640845,0.0,0.0,0.0,0.0
8442,22,OG0000319,2Fe-2S_ferredoxin,640864,641199,0.0,0.0,0.0,0.0
8443,22,OG0000320,GTPase_Der,641205,642566,0.0,0.0,0.0,0.0
8444,22,OG0000321,hypothetical_protein,642655,643227,0.0,0.0,0.0,0.0
8445,23,OG0000369,hypothetical_protein,348,1199,0.0,0.0,0.0,0.0
8446,23,OG0000583,hypothetical_protein,1478,1981,0.0,0.0,0.0,0.0
8447,23,OG0000369,hypothetical_protein,348,1199,0.0,0.0,0.0,0.0
8448,23,OG0000566,2-isopropylmalate_synthase,3004,4563,0.0,0.0,0.0,0.0
8449,23,OG0000569,3-isopropylmalate_dehydrogenase,4651,5742,0.0,0.0,0.0,0.0
8450,23,OG0000568,3-isopropylmalate_dehydratase_large_subunit_1,5732,7156,0.0,0.0,0.0,0.0
8451,23,OG0000567,3-isopropylmalate_dehydratase_small_subunit_1,7163,7792,0.0,0.0,0.0,0.0
8452,24,OG0000052,tRNA_uridine_5-carboxymethylaminomethyl_modification_enzyme_MnmG,197,2083,0.0,0.0,0.0,0.0
8453,24,OG0000409,ATP_synthase_subunit_a,2255,3079,0.0,0.0,0.0,0.0
8454,24,OG0000410,ATP_synthase_subunit_c,3122,3361,0.0,0.0,0.0,0.0
8455,24,OG0000411,ATP_synthase_subunit_b,3461,3946,0.0,0.0,0.0,0.0
8456,24,OG0000412,ATP_synthase_subunit_delta,3946,4479,0.0,0.0,0.0,0.0
8457,24,OG0000413,ATP_synthase_subunit_alpha,4494,6032,0.0,0.0,0.0,0.0
8458,24,OG0000414,ATP_synthase_gamma_chain,6067,6939,0.0,0.0,0.0,0.0
8459,24,OG0000415,ATP_synthase_subunit_beta,6966,8363,0.0,0.0,0.0,0.0
8460,24,OG0000416,ATP_synthase_epsilon_chain,8380,8793,0.0,0.0,0.0,0.0
8461,24,OG0000053,DNA_gyrase_subunit_B,8864,11275,0.0,0.0,0.0,0.0
8462,24,OG0000054,DNA_polymerase_III_subunit_beta,11334,12434,0.0,0.0,0.0,0.0
8463,24,OG0000322,Chromosomal_replication_initiator_protein_DnaA,12439,13803,0.0,0.0,0.0,0.0
8464,24,OG0000055,50S_ribosomal_protein_L34,14260,14403,0.0,0.0,0.0,0.0
8465,24,OG0000487,Ribonuclease_P_protein_component,14416,14760,0.0,0.0,0.0,0.0
8466,24,OG0000007,Membrane_protein_insertase_YidC,14944,16536,0.0,0.0,0.0,0.0
8467,24,OG0000016,tRNA_modification_GTPase_MnmE,16621,17982,0.0,0.0,0.0,0.0
8468,24,OG0000056,10_kDa_chaperonin,18350,18640,0.0,0.0,0.0,0.0
8469,24,OG0000057,60_kDa_chaperonin,18689,20335,0.0,0.0,0.0,0.0
8470,24,OG0000586,L-lysine_2_3-aminomutase,20438,21451,0.0,0.0,0.0,0.0
8471,24,OG0000344,Elongation_factor_P,21477,22046,0.0,0.0,0.0,0.0
8472,24,OG0000058,DNA_replication_protein_DnaC,22062,22802,0.0,0.0,0.0,0.0
8473,24,OG0000488,Primosomal_protein_1,22802,23299,0.0,0.0,0.0,0.0
8474,24,OG0000059,Ribosomal_RNA_small_subunit_methyltransferase_D,23332,23904,0.0,0.0,0.0,0.0
8475,24,OG0000060,Signal_recognition_particle_receptor_FtsY,24040,25203,0.0,0.0,0.0,0.0
8476,24,OG0000061,RNA_polymerase_sigma_factor_RpoH,25357,26214,0.0,0.0,0.0,0.0
8477,24,OG0000417,Glutamine--fructose-6-phosphate_aminotransferase_[isomerizing],26368,28194,0.0,0.0,0.0,0.0
8478,24,OG0000418,Bifunctional_protein_GlmU,28260,29630,0.0,0.0,0.0,0.0
8479,24,OG0000383,Pyridoxal_phosphate_phosphatase_YigL,29818,30645,0.0,0.0,0.0,0.0
8480,24,OG0000581,HTH-type_transcriptional_regulator_MetR,30697,31602,0.0,0.0,0.0,0.0
8481,24,OG0000062,5-methyltetrahydropteroyltriglutamate--_homocysteine_methyltransferase,31745,34006,0.0,0.0,0.0,0.0
8482,24,OG0000419,Bifunctional_purine_biosynthesis_protein_PurH,34176,35753,0.0,0.0,0.0,0.0
8483,24,OG0000420,DNA-binding_protein_HU-alpha,35927,36199,0.0,0.0,0.0,0.0
8484,24,OG0000063,DNA-directed_RNA_polymerase_subunit_beta',36780,41012,0.0,0.0,0.0,0.0
8485,24,OG0000064,DNA-directed_RNA_polymerase_subunit_beta,41090,45118,0.0,0.0,0.0,0.0
8486,24,OG0000065,50S_ribosomal_protein_L7/L12,45353,45721,0.0,0.0,0.0,0.0
8487,24,OG0000066,50S_ribosomal_protein_L10,45785,46282,0.0,0.0,0.0,0.0
8488,24,OG0000067,50S_ribosomal_protein_L1,46513,47208,0.0,0.0,0.0,0.0
8489,24,OG0000068,50S_ribosomal_protein_L11,47212,47640,0.0,0.0,0.0,0.0
8490,24,OG0000017,Transcription_termination/antitermination_protein_NusG,47699,48244,0.0,0.0,0.0,0.0
8491,24,OG0000069,Protein_translocase_subunit_SecE,48246,48629,0.0,0.0,0.0,0.0
8492,24,OG0000370,UDP-N-acetylenolpyruvoylglucosamine_reductase,49397,50467,0.0,0.0,0.0,0.0
8493,24,OG0000070,5_10-methylenetetrahydrofolate_reductase,50592,51470,0.0,0.0,0.0,0.0
8494,24,OG0000560,Acetylornithine_deacetylase,51478,52623,0.0,0.0,0.0,0.0
8495,24,OG0000561,N-acetyl-gamma-glutamyl-phosphate_reductase,52786,53790,0.0,0.0,0.0,0.0
8496,24,OG0000384,Acetylglutamate_kinase,53808,54584,0.0,0.0,0.0,0.0
8497,24,OG0000071,Argininosuccinate_synthase,54613,55824,0.0,0.0,0.0,0.0
8498,24,OG0000072,Argininosuccinate_lyase,55845,57224,0.0,0.0,0.0,0.0
8499,24,OG0000489,Thiosulfate_sulfurtransferase_GlpE,57351,57785,0.0,0.0,0.0,0.0
8500,24,OG0000517,Protein-export_protein_SecB,57861,58307,0.0,0.0,0.0,0.0
8501,24,OG0000421,Serine_acetyltransferase,58406,59230,0.0,0.0,0.0,0.0
8502,24,OG0000073,RNA_polymerase_sigma_factor_RpoD,59324,61165,0.0,0.0,0.0,0.0
8503,24,OG0000018,DNA_primase,61291,63030,0.0,0.0,0.0,0.0
8504,24,OG0000074,30S_ribosomal_protein_S21,63106,63321,0.0,0.0,0.0,0.0
8505,24,OG0000075,tRNA_N6-adenosine_threonylcarbamoyltransferase,63500,64504,0.0,0.0,0.0,0.0
8506,24,OG0000422,3_4-dihydroxy-2-butanone_4-phosphate_synthase,64540,65178,0.0,0.0,0.0,0.0
8507,24,OG0000518,Bifunctional_protein_HldE,65420,66367,0.0,0.0,0.0,0.0
8508,24,OG0000019,Multifunctional_CCA_protein,66583,67821,0.0,0.0,0.0,0.0
8509,24,OG0000423,Undecaprenyl-diphosphatase,67862,68662,0.0,0.0,0.0,0.0
8510,24,OG0000385,PTS_system_glucose-specific_EIIA_component,68745,69248,0.0,0.0,0.0,0.0
8511,24,OG0000386,Phosphoenolpyruvate-protein_phosphotransferase,69303,71009,0.0,0.0,0.0,0.0
8512,24,OG0000424,Phosphocarrier_protein_HPr,71161,71418,0.0,0.0,0.0,0.0
8513,24,OG0000519,Cysteine_synthase_A,71551,72519,0.0,0.0,0.0,0.0
8514,24,OG0000076,DNA_ligase,72757,74766,0.0,0.0,0.0,0.0
8515,24,OG0000077,Glutamate--tRNA_ligase,75127,76536,0.0,0.0,0.0,0.0
8516,24,OG0000345,Flagellar_hook-basal_body_complex_protein_FliE,76828,77139,0.0,0.0,0.0,0.0
8517,24,OG0000020,Flagellar_M-ring_protein,77405,79060,0.0,0.0,0.0,0.0
8518,24,OG0000078,Flagellar_motor_switch_protein_FliG,79057,80052,0.0,0.0,0.0,0.0
8519,24,OG0000323,Flagellar_assembly_protein_FliH,80045,80713,0.0,0.0,0.0,0.0
8520,24,OG0000079,Flagellum-specific_ATP_synthase,80719,82080,0.0,0.0,0.0,0.0
8521,24,OG0000425,Flagellar_FliJ_protein,82110,82553,0.0,0.0,0.0,0.0
8522,24,OG0000004,hypothetical_protein,82562,82894,0.0,0.0,0.0,0.0
8523,24,OG0000004,hypothetical_protein,82562,82894,0.0,0.0,0.0,0.0
8524,24,OG0000387,Flagellar_motor_switch_protein_FliM,83830,85131,0.0,0.0,0.0,0.0
8525,24,OG0000080,Flagellar_biosynthetic_protein_FliP,85149,86288,0.0,0.0,0.0,0.0
8526,24,OG0000081,hypothetical_protein,86355,86624,0.0,0.0,0.0,0.0
8527,24,OG0000021,hypothetical_protein,86624,87397,0.0,0.0,0.0,0.0
8528,24,OG0000082,50S_ribosomal_protein_L33,87561,87728,0.0,0.0,0.0,0.0
8529,24,OG0000083,50S_ribosomal_protein_L28,87732,87965,0.0,0.0,0.0,0.0
8530,24,OG0000346,Translocation_and_assembly_module_TamB,88252,91158,0.0,0.0,0.0,0.0
8531,24,OG0000084,Inorganic_pyrophosphatase,91184,91723,0.0,0.0,0.0,0.0
8532,24,OG0000324,Metalloprotease_PmbA,91943,93283,0.0,0.0,0.0,0.0
8533,24,OG0000085,Ribosomal_RNA_small_subunit_methyltransferase_I,93786,94646,0.0,0.0,0.0,0.0
8534,24,OG0000086,3-oxoacyl-[acyl-carrier-protein]_synthase_1,94758,95984,0.0,0.0,0.0,0.0
8535,24,OG0000087,Transaldolase,96017,96967,0.0,0.0,0.0,0.0
8536,24,OG0000088,Transketolase_1,97016,99013,0.0,0.0,0.0,0.0
8537,24,OG0000089,Succinyl-diaminopimelate_desuccinylase,99116,100246,0.0,0.0,0.0,0.0
8538,24,OG0000090,4-hydroxy-tetrahydrodipicolinate_synthase,100640,101524,0.0,0.0,0.0,0.0
8539,24,OG0000091,Chorismate_synthase,102145,103209,0.0,0.0,0.0,0.0
8540,24,OG0000022,Endonuclease_MutS2,103424,103999,0.0,0.0,0.0,0.0
8541,24,OG0000092,ATP_phosphoribosyltransferase,104283,105182,0.0,0.0,0.0,0.0
8542,24,OG0000023,Histidinol_dehydrogenase,105189,106493,0.0,0.0,0.0,0.0
8543,24,OG0000093,Histidinol-phosphate_aminotransferase,106490,107575,0.0,0.0,0.0,0.0
8544,24,OG0000094,Histidine_biosynthesis_bifunctional_protein_HisB,107589,108650,0.0,0.0,0.0,0.0
8545,24,OG0000095,Imidazole_glycerol_phosphate_synthase_subunit_HisH,108650,109240,0.0,0.0,0.0,0.0
8546,24,OG0000096,1-_5-phosphoribosyl_-5-[_5-_phosphoribosylamino_methylideneamino]_imidazole-4-carboxamide_isomerase,109245,109985,0.0,0.0,0.0,0.0
8547,24,OG0000097,Imidazole_glycerol_phosphate_synthase_subunit_HisF,109964,110740,0.0,0.0,0.0,0.0
8548,24,OG0000098,Phosphoribosyl-AMP_cyclohydrolase,110734,111375,0.0,0.0,0.0,0.0
8549,24,OG0000099,6-phosphogluconate_dehydrogenase__decarboxylating,111726,113138,0.0,0.0,0.0,0.0
8550,24,OG0000426,dCTP_deaminase,113343,113924,0.0,0.0,0.0,0.0
8551,24,OG0000100,Methionine--tRNA_ligase,114010,115656,0.0,0.0,0.0,0.0
8552,24,OG0000347,tRNA_Ile_-lysidine_synthase,115717,117042,0.0,0.0,0.0,0.0
8553,24,OG0000427,Riboflavin_synthase,117299,117940,0.0,0.0,0.0,0.0
8554,24,OG0000490,Electron_transport_complex_subunit_RsxA,117997,118578,0.0,0.0,0.0,0.0
8555,24,OG0000491,Electron_transport_complex_subunit_RsxB,118581,119078,0.0,0.0,0.0,0.0
8556,24,OG0000492,Electron_transport_complex_subunit_RsxC,119346,120683,0.0,0.0,0.0,0.0
8557,24,OG0000493,Electron_transport_complex_subunit_RsxD,120730,121773,0.0,0.0,0.0,0.0
8558,24,OG0000494,Electron_transport_complex_subunit_RsxG,121770,122402,0.0,0.0,0.0,0.0
8559,24,OG0000495,Electron_transport_complex_subunit_RsxE,122392,123099,0.0,0.0,0.0,0.0
8560,24,OG0000325,Endonuclease_III,123077,123712,0.0,0.0,0.0,0.0
8561,24,OG0000496,Primosomal_protein_N',123736,125922,0.0,0.0,0.0,0.0
8562,24,OG0000024,Tyrosine--tRNA_ligase,126081,127349,0.0,0.0,0.0,0.0
8563,24,OG0000101,Iron-binding_protein_IscA,127357,127749,0.0,0.0,0.0,0.0
8564,24,OG0000389,hypothetical_protein,127952,129034,0.0,0.0,0.0,0.0
8565,24,OG0000102,Phospho-2-dehydro-3-deoxyheptonate_aldolase__Trp-sensitive,129352,130398,0.0,0.0,0.0,0.0
8566,24,OG0000103,Threonine--tRNA_ligase,130552,132480,0.0,0.0,0.0,0.0
8567,24,OG0000104,Translation_initiation_factor_IF-3,132508,133023,0.0,0.0,0.0,0.0
8568,24,OG0000105,50S_ribosomal_protein_L35,133105,133314,0.0,0.0,0.0,0.0
8569,24,OG0000106,50S_ribosomal_protein_L20,133358,133714,0.0,0.0,0.0,0.0
8570,24,OG0000025,Phenylalanine--tRNA_ligase_alpha_subunit,133943,134932,0.0,0.0,0.0,0.0
8571,24,OG0000026,Phenylalanine--tRNA_ligase_beta_subunit,134942,137341,0.0,0.0,0.0,0.0
8572,24,OG0000390,Integration_host_factor_subunit_alpha,137346,137648,0.0,0.0,0.0,0.0
8573,24,OG0000520,S-adenosylmethionine_tRNA_ribosyltransferase-isomerase,137701,138768,0.0,0.0,0.0,0.0
8574,24,OG0000521,Queuine_tRNA-ribosyltransferase,138813,139922,0.0,0.0,0.0,0.0
8575,24,OG0000391,hypothetical_protein,139942,140280,0.0,0.0,0.0,0.0
8576,24,OG0000027,Glycine--tRNA_ligase_beta_subunit,140290,142359,0.0,0.0,0.0,0.0
8577,24,OG0000028,Glycine--tRNA_ligase_alpha_subunit,142352,143272,0.0,0.0,0.0,0.0
8578,24,OG0000587,GTP_cyclohydrolase_1,143458,144123,0.0,0.0,0.0,0.0
8579,24,OG0000107,Endonuclease_4,144319,145161,0.0,0.0,0.0,0.0
8580,24,OG0000108,50S_ribosomal_protein_L25,145205,145489,0.0,0.0,0.0,0.0
8581,24,OG0000358,Inner_membrane_protein_YabI,145575,146342,0.0,0.0,0.0,0.0
8582,24,OG0000522,Chaperone_SurA,146508,147800,0.0,0.0,0.0,0.0
8583,24,OG0000029,Ribosomal_RNA_small_subunit_methyltransferase_A,147852,148673,0.0,0.0,0.0,0.0
8584,24,OG0000371,Bis_5'-nucleosyl_-tetraphosphatase__symmetrical,148718,149533,0.0,0.0,0.0,0.0
8585,24,OG0000428,Dihydrofolate_reductase,149550,150035,0.0,0.0,0.0,0.0
8586,24,OG0000030,Carbamoyl-phosphate_synthase_large_chain,150125,153355,0.0,0.0,0.0,0.0
8587,24,OG0000109,Carbamoyl-phosphate_synthase_small_chain,153373,154521,0.0,0.0,0.0,0.0
8588,24,OG0000031,4-hydroxy-tetrahydrodipicolinate_reductase,154730,155539,0.0,0.0,0.0,0.0
8589,24,OG0000429,4-hydroxy-3-methylbut-2-enyl_diphosphate_reductase,155558,156502,0.0,0.0,0.0,0.0
8590,24,OG0000430,Lipoprotein_signal_peptidase,156568,157056,0.0,0.0,0.0,0.0
8591,24,OG0000110,Isoleucine--tRNA_ligase,157056,159878,0.0,0.0,0.0,0.0
8592,24,OG0000523,Riboflavin_biosynthesis_protein_RibF,159900,160841,0.0,0.0,0.0,0.0
8593,24,OG0000111,30S_ribosomal_protein_S20,161033,161293,0.0,0.0,0.0,0.0
8594,24,OG0000112,Chaperone_protein_DnaJ,161356,162492,0.0,0.0,0.0,0.0
8595,24,OG0000032,Chaperone_protein_DnaK,162605,164518,0.0,0.0,0.0,0.0
8596,24,OG0000113,NAD_P_H-quinone_oxidoreductase_subunit_3,164877,165254,0.0,0.0,0.0,0.0
8597,24,OG0000114,NADH-quinone_oxidoreductase_subunit_B,165309,165986,0.0,0.0,0.0,0.0
8598,24,OG0000115,NADH-quinone_oxidoreductase_subunit_C/D,166114,167916,0.0,0.0,0.0,0.0
8599,24,OG0000033,NADH-quinone_oxidoreductase_subunit_E,168245,168427,0.0,0.0,0.0,0.0
8600,24,OG0000116,NADH-quinone_oxidoreductase_subunit_F,168424,169758,0.0,0.0,0.0,0.0
8601,24,OG0000117,NADH-quinone_oxidoreductase_subunit_G,169815,172550,0.0,0.0,0.0,0.0
8602,24,OG0000118,NADH-quinone_oxidoreductase_subunit_H,172547,173515,0.0,0.0,0.0,0.0
8603,24,OG0000119,NADH-quinone_oxidoreductase_subunit_I,173540,174082,0.0,0.0,0.0,0.0
8604,24,OG0000120,NADH-quinone_oxidoreductase_subunit_J,174093,174596,0.0,0.0,0.0,0.0
8605,24,OG0000121,NADH-quinone_oxidoreductase_subunit_K,174631,174933,0.0,0.0,0.0,0.0
8606,24,OG0000122,NADH-quinone_oxidoreductase_subunit_L,174930,176768,0.0,0.0,0.0,0.0
8607,24,OG0000034,NADH-quinone_oxidoreductase_subunit_M,176846,178363,0.0,0.0,0.0,0.0
8608,24,OG0000123,NADH-quinone_oxidoreductase_subunit_N,178370,179842,0.0,0.0,0.0,0.0
8609,24,OG0000588,Inner_membrane_protein_alx,179875,180831,0.0,0.0,0.0,0.0
8610,24,OG0000431,Dihydrofolate_synthase/folylpolyglutamate_synthase,180943,182232,0.0,0.0,0.0,0.0
8611,24,OG0000432,Colicin_V_production_protein,182232,182681,0.0,0.0,0.0,0.0
8612,24,OG0000124,Ribose-phosphate_pyrophosphokinase,182777,183724,0.0,0.0,0.0,0.0
8613,24,OG0000497,4-diphosphocytidyl-2-C-methyl-D-erythritol_kinase,183817,184704,0.0,0.0,0.0,0.0
8614,24,OG0000125,Peptide_chain_release_factor_RF1,184924,186006,0.0,0.0,0.0,0.0
8615,24,OG0000126,Release_factor_glutamine_methyltransferase,186006,186839,0.0,0.0,0.0,0.0
8616,24,OG0000127,hypothetical_protein,186999,187808,0.0,0.0,0.0,0.0
8617,24,OG0000498,NH_3_-dependent_NAD_+__synthetase,187823,188629,0.0,0.0,0.0,0.0
8618,24,OG0000128,Acetate_kinase,188735,189940,0.0,0.0,0.0,0.0
8619,24,OG0000005,Phosphate_acetyltransferase,189986,192112,0.0,0.0,0.0,0.0
8620,24,OG0000550,hypothetical_protein,192121,192312,0.0,0.0,0.0,0.0
8621,24,OG0000433,Ribonucleoside-diphosphate_reductase_1_subunit_beta,192385,193515,0.0,0.0,0.0,0.0
8622,24,OG0000434,Ribonucleoside-diphosphate_reductase_1_subunit_alpha,193578,195860,0.0,0.0,0.0,0.0
8623,24,OG0000129,DNA_gyrase_subunit_A,195933,198422,0.0,0.0,0.0,0.0
8624,24,OG0000392,hypothetical_protein,198690,199433,0.0,0.0,0.0,0.0
8625,24,OG0000130,putative_peroxiredoxin,199544,200137,0.0,0.0,0.0,0.0
8626,24,OG0000326,Uracil-DNA_glycosylase,200297,200899,0.0,0.0,0.0,0.0
8627,24,OG0000131,Protein_GrpE,201010,201567,0.0,0.0,0.0,0.0
8628,24,OG0000435,NAD_kinase,201681,202559,0.0,0.0,0.0,0.0
8629,24,OG0000551,Outer_membrane_protein_assembly_factor_BamE,202645,202950,0.0,0.0,0.0,0.0
8630,24,OG0000132,Glutaredoxin_4,203421,203786,0.0,0.0,0.0,0.0
8631,24,OG0000133,Ribonuclease_T,203928,204602,0.0,0.0,0.0,0.0
8632,24,OG0000393,Superoxide_dismutase_[Mn],204962,205573,0.0,0.0,0.0,0.0
8633,24,OG0000134,Peptidyl-tRNA_hydrolase,205761,206303,0.0,0.0,0.0,0.0
8634,24,OG0000135,Ribosome-binding_ATPase_YchF,206337,207425,0.0,0.0,0.0,0.0
8635,24,OG0000136,Threonine_synthase,207494,208780,0.0,0.0,0.0,0.0
8636,24,OG0000137,Homoserine_kinase,208784,209713,0.0,0.0,0.0,0.0
8637,24,OG0000035,Bifunctional_aspartokinase/homoserine_dehydrogenase_1,209735,212179,0.0,0.0,0.0,0.0
8638,24,OG0000524,Hypoxanthine_phosphoribosyltransferase,212830,213363,0.0,0.0,0.0,0.0
8639,24,OG0000552,Pantothenate_synthetase,213372,214226,0.0,0.0,0.0,0.0
8640,24,OG0000553,3-methyl-2-oxobutanoate_hydroxymethyltransferase,214243,215034,0.0,0.0,0.0,0.0
8641,24,OG0000359,RNA_polymerase-binding_transcription_factor_DksA,215140,215595,0.0,0.0,0.0,0.0
8642,24,OG0000138,tRNA_pseudouridine_synthase_A,215849,216649,0.0,0.0,0.0,0.0
8643,24,OG0000499,Penicillin-binding_protein_1B,216870,219041,0.0,0.0,0.0,0.0
8644,24,OG0000139,Protein_translocase_subunit_SecA,219245,221866,0.0,0.0,0.0,0.0
8645,24,OG0000570,8-oxo-dGTP_diphosphatase,221892,222317,0.0,0.0,0.0,0.0
8646,24,OG0000500,Dephospho-CoA_kinase,222367,223020,0.0,0.0,0.0,0.0
8647,24,OG0000436,GMP_reductase,223144,224193,0.0,0.0,0.0,0.0
8648,24,OG0000140,Pyruvate_dehydrogenase_E1_component,224402,227068,0.0,0.0,0.0,0.0
8649,24,OG0000141,Dihydrolipoyllysine-residue_acetyltransferase_component_of_pyruvate_dehydrogenase_complex,227081,228289,0.0,0.0,0.0,0.0
8650,24,OG0000142,Dihydrolipoyl_dehydrogenase,228326,229747,0.0,0.0,0.0,0.0
8651,24,OG0000554,S-adenosylmethionine_decarboxylase_proenzyme,229919,230722,0.0,0.0,0.0,0.0
8652,24,OG0000555,Polyamine_aminopropyltransferase,230749,231609,0.0,0.0,0.0,0.0
8653,24,OG0000372,5'-methylthioadenosine/S-adenosylhomocysteine_nucleosidase,231873,232574,0.0,0.0,0.0,0.0
8654,24,OG0000143,Iron-sulfur_cluster_insertion_protein_ErpA,232638,232982,0.0,0.0,0.0,0.0
8655,24,OG0000144,Cell_division_protein_FtsZ,233210,234370,0.0,0.0,0.0,0.0
8656,24,OG0000145,Cell_division_protein_FtsA,234425,235681,0.0,0.0,0.0,0.0
8657,24,OG0000437,D-alanine--D-alanine_ligase_B,235790,236707,0.0,0.0,0.0,0.0
8658,24,OG0000438,UDP-N-acetylmuramate--L-alanine_ligase,236724,238073,0.0,0.0,0.0,0.0
8659,24,OG0000439,UDP-N-acetylglucosamine--N-acetylmuramyl-__pentapeptide__pyrophosphoryl-undecaprenol_N-acetylglucosamine_transferase,238225,239289,0.0,0.0,0.0,0.0
8660,24,OG0000394,putative_peptidoglycan_glycosyltransferase_FtsW,239286,240467,0.0,0.0,0.0,0.0
8661,24,OG0000440,UDP-N-acetylmuramoylalanine--D-glutamate_ligase,240464,241783,0.0,0.0,0.0,0.0
8662,24,OG0000360,Phospho-N-acetylmuramoyl-pentapeptide-_transferase,241783,242856,0.0,0.0,0.0,0.0
8663,24,OG0000003,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-_alanine_ligase,242837,243424,0.0,0.0,0.0,0.0
8664,24,OG0000003,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-_alanine_ligase,242837,243424,0.0,0.0,0.0,0.0
8665,24,OG0000348,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2__6-diaminopimelate_ligase,244215,245711,0.0,0.0,0.0,0.0
8666,24,OG0000441,Peptidoglycan_D_D-transpeptidase_FtsI,245734,247449,0.0,0.0,0.0,0.0
8667,24,OG0000501,Cell_division_protein_FtsL,247565,247768,0.0,0.0,0.0,0.0
8668,24,OG0000146,Ribosomal_RNA_small_subunit_methyltransferase_H,247771,248778,0.0,0.0,0.0,0.0
8669,24,OG0000147,Acetolactate_synthase_isozyme_3_small_subunit,248944,249420,0.0,0.0,0.0,0.0
8670,24,OG0000148,Acetolactate_synthase_isozyme_3_large_subunit,249425,251140,0.0,0.0,0.0,0.0
8671,24,OG0000442,FAD_protein_FMN_transferase,251397,252443,0.0,0.0,0.0,0.0
8672,24,OG0000443,Periplasmic_serine_endoprotease_DegP,252665,254101,0.0,0.0,0.0,0.0
8673,24,OG0000149,2_3_4_5-tetrahydropyridine-2_6-dicarboxylate_N-succinyltransferase,254156,254980,0.0,0.0,0.0,0.0
8674,24,OG0000150,Methionine_aminopeptidase,255033,255827,0.0,0.0,0.0,0.0
8675,24,OG0000151,30S_ribosomal_protein_S2,256156,256875,0.0,0.0,0.0,0.0
8676,24,OG0000036,Elongation_factor_Ts,256968,257771,0.0,0.0,0.0,0.0
8677,24,OG0000349,Uridylate_kinase,257872,258600,0.0,0.0,0.0,0.0
